id,email,full_name,avatar_url,role,festival_id,created_at,updated_at,preferred_tags,availabilities,short_id,bio,bio_updated_at,strike_count,is_blocked
d9e6c49f-4828-4b18-a649-348e279d9142,user_9101@mockexample.com,Mock User 81,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-21 00:00:00+00,2026-02-21 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],d9e6c49f,Tech Enthusiast,,1,false
433df672-d264-4e12-9169-a8ecaf040f10,user_2119@mockexample.com,Mock User 82,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-01 00:00:00+00,2026-03-01 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],433df672,Tech Enthusiast,,0,false
742f7d7d-139c-4560-be95-891f07f9a8c5,user_1664@mockexample.com,Mock User 83,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-16 00:00:00+00,2026-02-16 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],742f7d7d,Tech Enthusiast,,0,false
921a7068-5872-4756-b38b-21a2083e46ef,user_6197@mockexample.com,Mock User 84,,ATTENDEE_INSIDER,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-06 00:00:00+00,2026-03-06 00:00:00+00,"[""VR_EXPERIENCE"", ""CREATOR_TALK""]",[],921a7068,Tech Enthusiast,,0,false
02bbd50a-8c26-4ee9-a856-54399db96c39,user_9190@mockexample.com,Mock User 85,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-18 00:00:00+00,2026-02-18 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],02bbd50a,Tech Enthusiast,,0,false
d513073f-f3e7-495b-9ca8-c33a463a599c,user_5681@mockexample.com,Mock User 86,,ATTENDEE_CREATOR,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-25 00:00:00+00,2026-02-25 00:00:00+00,"[""CREATOR_TALK"", ""VR_EXPERIENCE""]",[],d513073f,Tech Enthusiast,,0,false
0c6da38a-5120-4e36-922f-8267fd2e8bd5,user_5344@mockexample.com,Mock User 87,,PRO,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-12 00:00:00+00,2026-02-12 00:00:00+00,"[""B2B_NETWORKING"", ""TECH_DISCOVERY""]",[],0c6da38a,B2B Professional Mock Bio,,1,false
2b6c0c87-8c5f-4efd-bced-3f006dbc1637,user_5059@mockexample.com,Mock User 88,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-12 00:00:00+00,2026-02-12 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],2b6c0c87,Tech Enthusiast,,3,false
09268899-87f9-44aa-8a63-53fb6c60b2b8,user_7890@mockexample.com,Mock User 89,,PRO,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-22 00:00:00+00,2026-02-22 00:00:00+00,"[""B2B_NETWORKING"", ""TECH_DISCOVERY""]",[],09268899,B2B Professional Mock Bio,,3,false
d8249b92-3841-4a3f-af23-1678614e8659,user_5156@mockexample.com,Mock User 90,,ATTENDEE_DISCOVERY,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-28 00:00:00+00,2026-02-28 00:00:00+00,"[""TECH_DISCOVERY"", ""AR_STAND""]",[],d8249b92,Tech Enthusiast,,3,false
426e86e3-146c-45e8-8664-3901feaa316c,user_8658@mockexample.com,Mock User 91,,DECISION_MAKER,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-02 00:00:00+00,2026-03-02 00:00:00+00,"[""B2B_NETWORKING"", ""CREATOR_TALK""]",[],426e86e3,B2B Professional Mock Bio,,0,false
642aef68-84f7-4a98-9e9e-5ff30559da65,user_6633@mockexample.com,Mock User 92,,PRO,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-20 00:00:00+00,2026-02-20 00:00:00+00,"[""B2B_NETWORKING"", ""TECH_DISCOVERY""]",[],642aef68,B2B Professional Mock Bio,,0,false
3d9fd365-32f8-498a-8ed4-6a47924ae7f2,user_7133@mockexample.com,Mock User 93,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-06 00:00:00+00,2026-03-06 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],3d9fd365,Tech Enthusiast,,0,false
1c3b5719-ffc6-46c7-b0b0-2418ac429821,user_8426@mockexample.com,Mock User 94,,ATTENDEE_CREATOR,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-09 00:00:00+00,2026-03-09 00:00:00+00,"[""CREATOR_TALK"", ""VR_EXPERIENCE""]",[],1c3b5719,Tech Enthusiast,,0,false
6d57b99a-5bc5-46ae-aee4-65e77e712f35,user_1086@mockexample.com,Mock User 95,,ATTENDEE_STUDENT,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-21 00:00:00+00,2026-02-21 00:00:00+00,"[""STUDENT_WORKSHOP"", ""TECH_DISCOVERY""]",[],6d57b99a,Tech Enthusiast,,0,false
ebdaab75-0297-4113-8d05-30c537c4a1d4,user_1325@mockexample.com,Mock User 96,,ATTENDEE_DISCOVERY,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-11 00:00:00+00,2026-03-11 00:00:00+00,"[""TECH_DISCOVERY"", ""AR_STAND""]",[],ebdaab75,Tech Enthusiast,,0,false
b8ecce1e-90cc-43e8-b0f2-2d03a4333611,user_2319@mockexample.com,Mock User 97,,ATTENDEE_CREATOR,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-15 00:00:00+00,2026-02-15 00:00:00+00,"[""CREATOR_TALK"", ""VR_EXPERIENCE""]",[],b8ecce1e,Tech Enthusiast,,2,false
51b0d19d-210d-42ac-92e0-c1beeeb96ec5,user_9586@mockexample.com,Mock User 98,,ATTENDEE_DISCOVERY,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-15 00:00:00+00,2026-02-15 00:00:00+00,"[""TECH_DISCOVERY"", ""AR_STAND""]",[],51b0d19d,Tech Enthusiast,,0,false
a5a1cfdd-707e-4ddc-abd6-e1e73dd3302d,user_2553@mockexample.com,Mock User 99,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-26 00:00:00+00,2026-02-26 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],a5a1cfdd,Tech Enthusiast,,1,false
7ee662d4-5381-4c7d-a59c-31a3588526a9,user_4494@mockexample.com,Mock User 100,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-02 00:00:00+00,2026-03-02 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],7ee662d4,Tech Enthusiast,,0,false
4ac161b2-aa19-4f14-9149-4ff21ea6df83,user_3712@mockexample.com,Mock User 101,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-06 00:00:00+00,2026-03-06 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],4ac161b2,Tech Enthusiast,,3,false
eb45e3e4-505d-4db4-b9c7-adef36a9ec2f,user_2641@mockexample.com,Mock User 102,,ATTENDEE_INSIDER,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00,"[""VR_EXPERIENCE"", ""CREATOR_TALK""]",[],eb45e3e4,Tech Enthusiast,,1,false
44e61592-1b50-483b-b377-9d9a82cc843b,user_9189@mockexample.com,Mock User 103,,ATTENDEE_INSIDER,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-11 00:00:00+00,2026-03-11 00:00:00+00,"[""VR_EXPERIENCE"", ""CREATOR_TALK""]",[],44e61592,Tech Enthusiast,,1,false
7bdf5069-1fbc-4234-b1a2-a6c3520c4a3c,user_8249@mockexample.com,Mock User 104,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-11 00:00:00+00,2026-03-11 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],7bdf5069,Tech Enthusiast,,8,false
039a4d47-438f-4476-88e0-3c117d0ed60d,user_8409@mockexample.com,Mock User 105,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-23 00:00:00+00,2026-02-23 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],039a4d47,Tech Enthusiast,,0,false
b77d5a14-95f8-4aed-aea9-8b1312e2cac0,user_8073@mockexample.com,Mock User 106,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-07 00:00:00+00,2026-03-07 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],b77d5a14,Tech Enthusiast,,0,false
c84a9325-974e-49fd-8d5a-6504c0718248,user_1297@mockexample.com,Mock User 107,,ATTENDEE_CREATOR,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-11 00:00:00+00,2026-03-11 00:00:00+00,"[""CREATOR_TALK"", ""VR_EXPERIENCE""]",[],c84a9325,Tech Enthusiast,,0,false
6c4e5580-788a-4ab9-8904-5b3fa331e023,user_5277@mockexample.com,Mock User 108,,PRO,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-07 00:00:00+00,2026-03-07 00:00:00+00,"[""B2B_NETWORKING"", ""TECH_DISCOVERY""]",[],6c4e5580,B2B Professional Mock Bio,,0,false
cabe02ce-7b87-4111-926f-c43bd9a3760f,user_3775@mockexample.com,Mock User 109,,ATTENDEE_INSIDER,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-12 00:00:00+00,2026-03-12 00:00:00+00,"[""VR_EXPERIENCE"", ""CREATOR_TALK""]",[],cabe02ce,Tech Enthusiast,,0,false
641f75ab-3d99-4832-88f9-a7ce552cc967,user_2178@mockexample.com,Mock User 110,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-15 00:00:00+00,2026-02-15 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],641f75ab,Tech Enthusiast,,0,false
cc683572-8de7-4e28-bca0-0e6ca0a2770e,user_1572@mockexample.com,Mock User 111,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-09 00:00:00+00,2026-03-09 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],cc683572,Tech Enthusiast,,0,false
b57c04e7-d9a6-460d-b1c4-34e334e16e16,user_5327@mockexample.com,Mock User 112,,ATTENDEE_INSIDER,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-17 00:00:00+00,2026-02-17 00:00:00+00,"[""VR_EXPERIENCE"", ""CREATOR_TALK""]",[],b57c04e7,Tech Enthusiast,,1,false
49f45dd7-3a4c-4d9f-b0fd-e2bed76ded71,user_4205@mockexample.com,Mock User 113,,ATTENDEE_CREATOR,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-17 00:00:00+00,2026-02-17 00:00:00+00,"[""CREATOR_TALK"", ""VR_EXPERIENCE""]",[],49f45dd7,Tech Enthusiast,,0,false
e2f0c835-ce2b-421c-bc17-4589c878fa8c,user_3203@mockexample.com,Mock User 114,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-28 00:00:00+00,2026-02-28 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],e2f0c835,Tech Enthusiast,,0,false
c034f8bf-e0fc-47a3-ac94-2a8c6b4e897d,user_5244@mockexample.com,Mock User 115,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-07 00:00:00+00,2026-03-07 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],c034f8bf,Tech Enthusiast,,0,false
67c87fc9-9291-4e72-b262-5a7e48896dc7,user_1555@mockexample.com,Mock User 116,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-24 00:00:00+00,2026-02-24 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],67c87fc9,Tech Enthusiast,,1,false
3b47b00e-81a0-4b6a-bfdf-5382247b23a8,user_8810@mockexample.com,Mock User 117,,ATTENDEE_CREATOR,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-06 00:00:00+00,2026-03-06 00:00:00+00,"[""CREATOR_TALK"", ""VR_EXPERIENCE""]",[],3b47b00e,Tech Enthusiast,,2,false
fb93b7d1-fec1-4e07-b8da-f88881d857ef,user_4653@mockexample.com,Mock User 118,,PRO,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-19 00:00:00+00,2026-02-19 00:00:00+00,"[""B2B_NETWORKING"", ""TECH_DISCOVERY""]",[],fb93b7d1,B2B Professional Mock Bio,,0,false
4edb20b0-49c3-4be5-9629-bc11f7a3562b,user_4245@mockexample.com,Mock User 119,,ATTENDEE_CREATOR,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-16 00:00:00+00,2026-02-16 00:00:00+00,"[""CREATOR_TALK"", ""VR_EXPERIENCE""]",[],4edb20b0,Tech Enthusiast,,0,false
7f931bdb-76b2-47e4-ade8-481018bccdb2,user_1853@mockexample.com,Mock User 120,,PRO,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-15 00:00:00+00,2026-02-15 00:00:00+00,"[""B2B_NETWORKING"", ""TECH_DISCOVERY""]",[],7f931bdb,B2B Professional Mock Bio,,0,false
ef48f56f-c3a1-42f0-97d3-38752efc487d,user_9177@mockexample.com,Mock User 121,,ATTENDEE_CREATOR,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-11 00:00:00+00,2026-02-11 00:00:00+00,"[""CREATOR_TALK"", ""VR_EXPERIENCE""]",[],ef48f56f,Tech Enthusiast,,0,false
3f4f15d7-9d62-47f8-8ad0-d613c7310009,user_9949@mockexample.com,Mock User 122,,ATTENDEE_STUDENT,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-11 00:00:00+00,2026-03-11 00:00:00+00,"[""STUDENT_WORKSHOP"", ""TECH_DISCOVERY""]",[],3f4f15d7,Tech Enthusiast,,0,false
6e08ac01-6708-4e8d-be27-75541640b73e,user_9620@mockexample.com,Mock User 123,,ATTENDEE_INSIDER,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-19 00:00:00+00,2026-02-19 00:00:00+00,"[""VR_EXPERIENCE"", ""CREATOR_TALK""]",[],6e08ac01,Tech Enthusiast,,0,false
71bf25c5-1679-447c-afa4-db21a5c7ea79,user_3951@mockexample.com,Mock User 124,,ATTENDEE_STUDENT,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-12 00:00:00+00,2026-03-12 00:00:00+00,"[""STUDENT_WORKSHOP"", ""TECH_DISCOVERY""]",[],71bf25c5,Tech Enthusiast,,0,false
2c1a3d2d-7aaa-44f8-af4b-0eb88a2ff28b,user_3205@mockexample.com,Mock User 125,,ATTENDEE_CREATOR,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-08 00:00:00+00,2026-03-08 00:00:00+00,"[""CREATOR_TALK"", ""VR_EXPERIENCE""]",[],2c1a3d2d,Tech Enthusiast,,0,false
1536a266-46bf-448e-b22d-841162e7dd1a,user_7324@mockexample.com,Mock User 126,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-22 00:00:00+00,2026-02-22 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],1536a266,Tech Enthusiast,,0,false
c2fc4359-87eb-44a0-8c40-bdb49490b58b,user_1203@mockexample.com,Mock User 127,,PRO,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-11 00:00:00+00,2026-03-11 00:00:00+00,"[""B2B_NETWORKING"", ""TECH_DISCOVERY""]",[],c2fc4359,B2B Professional Mock Bio,,0,false
915d1982-5f38-4446-9748-00b7be397793,user_9819@mockexample.com,Mock User 128,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-27 00:00:00+00,2026-02-27 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],915d1982,Tech Enthusiast,,0,false
26c6c082-2f97-4ef5-b1c1-2a1a55cb0f3a,user_5330@mockexample.com,Mock User 129,,ATTENDEE_CREATOR,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-20 00:00:00+00,2026-02-20 00:00:00+00,"[""CREATOR_TALK"", ""VR_EXPERIENCE""]",[],26c6c082,Tech Enthusiast,,0,false
554a820a-73ec-4123-a3e5-1e551a823a4a,user_4699@mockexample.com,Mock User 130,,ATTENDEE_CREATOR,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-16 00:00:00+00,2026-02-16 00:00:00+00,"[""CREATOR_TALK"", ""VR_EXPERIENCE""]",[],554a820a,Tech Enthusiast,,0,false
01e07a57-8dc3-48c0-ad1d-194dcf7c163f,user_7019@mockexample.com,Mock User 131,,PRO,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-25 00:00:00+00,2026-02-25 00:00:00+00,"[""B2B_NETWORKING"", ""TECH_DISCOVERY""]",[],01e07a57,B2B Professional Mock Bio,,0,false
94ea43d3-2754-4e91-bd34-9576c941098d,user_5793@mockexample.com,Mock User 132,,PRO,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-07 00:00:00+00,2026-03-07 00:00:00+00,"[""B2B_NETWORKING"", ""TECH_DISCOVERY""]",[],94ea43d3,B2B Professional Mock Bio,,0,false
f55fd040-1935-4d9f-aa6f-c27ca4e2d0d3,user_1926@mockexample.com,Mock User 133,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-04 00:00:00+00,2026-03-04 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],f55fd040,Tech Enthusiast,,0,false
f6c39e34-336f-42ab-b2b4-2e7b87f91f13,user_2334@mockexample.com,Mock User 134,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-24 00:00:00+00,2026-02-24 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],f6c39e34,Tech Enthusiast,,0,false
1775dd60-1f41-4a32-a135-409fc1e5a526,user_4782@mockexample.com,Mock User 135,,ATTENDEE_INSIDER,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-24 00:00:00+00,2026-02-24 00:00:00+00,"[""VR_EXPERIENCE"", ""CREATOR_TALK""]",[],1775dd60,Tech Enthusiast,,2,false
676484ab-84c6-4cfa-8a48-037844525bee,user_8387@mockexample.com,Mock User 136,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-01 00:00:00+00,2026-03-01 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],676484ab,Tech Enthusiast,,0,false
ad1624bc-376c-4740-acbf-9d3cd41e3f20,user_7322@mockexample.com,Mock User 137,,ATTENDEE_STUDENT,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-08 00:00:00+00,2026-03-08 00:00:00+00,"[""STUDENT_WORKSHOP"", ""TECH_DISCOVERY""]",[],ad1624bc,Tech Enthusiast,,0,false
2973e612-ae0a-49f8-b1ab-410a6d820ef0,user_9117@mockexample.com,Mock User 138,,ATTENDEE_STUDENT,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-20 00:00:00+00,2026-02-20 00:00:00+00,"[""STUDENT_WORKSHOP"", ""TECH_DISCOVERY""]",[],2973e612,Tech Enthusiast,,0,false
e26143c6-3adf-4201-a8da-49ad490ad77e,user_8706@mockexample.com,Mock User 139,,PRO,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-23 00:00:00+00,2026-02-23 00:00:00+00,"[""B2B_NETWORKING"", ""TECH_DISCOVERY""]",[],e26143c6,B2B Professional Mock Bio,,2,false
89b6d6d6-8f2c-4bbc-a136-7fde367ea32c,user_6804@mockexample.com,Mock User 140,,ATTENDEE_CREATOR,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-09 00:00:00+00,2026-03-09 00:00:00+00,"[""CREATOR_TALK"", ""VR_EXPERIENCE""]",[],89b6d6d6,Tech Enthusiast,,2,false
62239915-ec25-47b9-b4d5-c2af7e41072c,user_5889@mockexample.com,Mock User 141,,PRO,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-16 00:00:00+00,2026-02-16 00:00:00+00,"[""B2B_NETWORKING"", ""TECH_DISCOVERY""]",[],62239915,B2B Professional Mock Bio,,0,false
df767688-a2f6-4dac-8c8e-40c9311129d7,user_4180@mockexample.com,Mock User 142,,ATTENDEE_STUDENT,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-03 00:00:00+00,2026-03-03 00:00:00+00,"[""STUDENT_WORKSHOP"", ""TECH_DISCOVERY""]",[],df767688,Tech Enthusiast,,0,false
19ccb46f-0e6d-4bd7-8d38-ad794397249c,user_7287@mockexample.com,Mock User 143,,PRO,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-22 00:00:00+00,2026-02-22 00:00:00+00,"[""B2B_NETWORKING"", ""TECH_DISCOVERY""]",[],19ccb46f,B2B Professional Mock Bio,,0,false
88db99f7-2159-405b-af50-314259e6f3a5,user_8111@mockexample.com,Mock User 144,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-26 00:00:00+00,2026-02-26 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],88db99f7,Tech Enthusiast,,0,false
179b67ee-3487-490f-8152-b90c0bdbecc3,user_3566@mockexample.com,Mock User 145,,ATTENDEE_CREATOR,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-27 00:00:00+00,2026-02-27 00:00:00+00,"[""CREATOR_TALK"", ""VR_EXPERIENCE""]",[],179b67ee,Tech Enthusiast,,2,false
d17a8285-e0cc-47b0-b455-2a3c047ee1d5,user_8471@mockexample.com,Mock User 146,,ATTENDEE_CREATOR,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-16 00:00:00+00,2026-02-16 00:00:00+00,"[""CREATOR_TALK"", ""VR_EXPERIENCE""]",[],d17a8285,Tech Enthusiast,,0,false
1ba786a6-5ac9-4dc2-be2b-3c9f40dc498a,user_4568@mockexample.com,Mock User 147,,ATTENDEE_INSIDER,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-01 00:00:00+00,2026-03-01 00:00:00+00,"[""VR_EXPERIENCE"", ""CREATOR_TALK""]",[],1ba786a6,Tech Enthusiast,,1,false
5589da8d-bc20-49ad-a1fc-4ecab8048fbd,user_2615@mockexample.com,Mock User 148,,PRO,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-25 00:00:00+00,2026-02-25 00:00:00+00,"[""B2B_NETWORKING"", ""TECH_DISCOVERY""]",[],5589da8d,B2B Professional Mock Bio,,0,false
7afcb9d1-d273-41f9-8565-def270a3edfd,user_5962@mockexample.com,Mock User 149,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-18 00:00:00+00,2026-02-18 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],7afcb9d1,Tech Enthusiast,,0,false
919df609-e2da-4432-9b33-33e7e83e6ac9,user_6827@mockexample.com,Mock User 150,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-07 00:00:00+00,2026-03-07 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],919df609,Tech Enthusiast,,0,false
6e46d3f8-dc5a-4ce8-8a82-49b420cedc94,user_6604@mockexample.com,Mock User 151,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-16 00:00:00+00,2026-02-16 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],6e46d3f8,Tech Enthusiast,,0,false
96afb56c-6dfc-43b8-83ed-068e8c0ba925,user_6512@mockexample.com,Mock User 152,,ATTENDEE_CREATOR,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-27 00:00:00+00,2026-02-27 00:00:00+00,"[""CREATOR_TALK"", ""VR_EXPERIENCE""]",[],96afb56c,Tech Enthusiast,,2,false
9283a208-8332-46e2-8d77-b0d36cbfc209,user_7234@mockexample.com,Mock User 153,,PRO,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-24 00:00:00+00,2026-02-24 00:00:00+00,"[""B2B_NETWORKING"", ""TECH_DISCOVERY""]",[],9283a208,B2B Professional Mock Bio,,0,false
f30b60e5-b25f-4f5b-a972-8f343b7ad782,user_3882@mockexample.com,Mock User 154,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-23 00:00:00+00,2026-02-23 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],f30b60e5,Tech Enthusiast,,0,false
d35a8941-0da6-4bf3-ac24-748de1874163,user_6293@mockexample.com,Mock User 155,,PRO,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-26 00:00:00+00,2026-02-26 00:00:00+00,"[""B2B_NETWORKING"", ""TECH_DISCOVERY""]",[],d35a8941,B2B Professional Mock Bio,,10,false
9a773e20-523f-426d-b32b-2f5f8aaa75c9,user_9302@mockexample.com,Mock User 156,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-08 00:00:00+00,2026-03-08 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],9a773e20,Tech Enthusiast,,0,false
2b0712dd-7b8a-48ba-a639-ae2121f9c101,user_7114@mockexample.com,Mock User 157,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-22 00:00:00+00,2026-02-22 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],2b0712dd,Tech Enthusiast,,0,false
8147959c-f687-4d38-af95-10742cfe2884,user_7225@mockexample.com,Mock User 158,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-11 00:00:00+00,2026-03-11 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],8147959c,Tech Enthusiast,,0,false
3d99ce2a-87ce-4d41-a8b2-695cfc52f7f3,user_1703@mockexample.com,Mock User 159,,ATTENDEE_CREATOR,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-13 00:00:00+00,2026-02-13 00:00:00+00,"[""CREATOR_TALK"", ""VR_EXPERIENCE""]",[],3d99ce2a,Tech Enthusiast,,0,false
29899c65-faa2-4bcc-9251-919460b7cc9b,user_4326@mockexample.com,Mock User 160,,GRAND_PUBLIC,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-02-14 00:00:00+00,2026-02-14 00:00:00+00,"[""VR_EXPERIENCE"", ""AR_STAND""]",[],29899c65,Tech Enthusiast,,1,false
bd159b3c-bbb6-406f-a21a-b2bf9554f861,user_6846@mockexample.com,Mock User 161,,ATTENDEE_DISCOVERY,9d27df3c-60b3-4efe-98ef-c035a3d63c9b,2026-03-11 00:00:00+00,2026-03-11 00:00:00+00,"[""TECH_DISCOVERY"", ""AR_STAND""]",[],bd159b3c,Tech Enthusiast,,8,false
